instance_id,seed,p,task_id,shots,resample,method,low_energy_probability,improving_probability,found_improvement,best_improvement,distribution_entropy,unique_states
seed007_pair2_B1_w8,7,2,2608021821517655181,256,116,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.04296875,True,0.989387122830081,6.536444491686291,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,117,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0625,True,0.989387122830081,6.384121286000073,115
seed007_pair2_B1_w8,7,2,2608021821517655181,256,118,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0546875,True,0.989387122830081,6.544594616383915,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,119,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.046875,True,0.989387122830081,6.536618663337171,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,120,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.05078125,True,0.989387122830081,6.464221793422663,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,121,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.046875,True,0.989387122830081,6.493783498479188,118
seed007_pair2_B1_w8,7,2,2608021821517655181,256,122,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.0546875,True,0.989387122830081,6.623347305565246,130
seed007_pair2_B1_w8,7,2,2608021821517655181,256,123,posthoc_without_replacement_from_real_1024_counts,0.09375,0.046875,True,0.989387122830081,6.5552033858853385,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,124,posthoc_without_replacement_from_real_1024_counts,0.1328125,0.046875,True,0.989387122830081,6.5223908328996005,123
seed007_pair2_B1_w8,7,2,2608021821517655181,256,125,posthoc_without_replacement_from_real_1024_counts,0.078125,0.04296875,True,0.989387122830081,6.573659986821792,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,126,posthoc_without_replacement_from_real_1024_counts,0.09375,0.03125,True,0.989387122830081,6.581997796450676,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,127,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.0625,True,0.989387122830081,6.600695335188374,126
seed007_pair2_B1_w8,7,2,2608021821517655181,256,128,posthoc_without_replacement_from_real_1024_counts,0.0703125,0.02734375,True,0.989387122830081,6.566874743674271,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,129,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0390625,True,0.989387122830081,6.383860276577722,117
seed007_pair2_B1_w8,7,2,2608021821517655181,256,130,posthoc_without_replacement_from_real_1024_counts,0.09375,0.05078125,True,0.989387122830081,6.432571620166432,115
seed007_pair2_B1_w8,7,2,2608021821517655181,256,131,posthoc_without_replacement_from_real_1024_counts,0.08203125,0.04296875,True,0.989387122830081,6.325533816860803,113
seed007_pair2_B1_w8,7,2,2608021821517655181,256,132,posthoc_without_replacement_from_real_1024_counts,0.109375,0.03515625,True,0.989387122830081,6.498257119681245,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,133,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.05859375,True,0.989387122830081,6.598199848774794,126
seed007_pair2_B1_w8,7,2,2608021821517655181,256,134,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.05859375,True,0.989387122830081,6.554701438661744,120
seed007_pair2_B1_w8,7,2,2608021821517655181,256,135,posthoc_without_replacement_from_real_1024_counts,0.09375,0.02734375,True,0.989387122830081,6.520914420696013,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,136,posthoc_without_replacement_from_real_1024_counts,0.0859375,0.06640625,True,0.989387122830081,6.5857631481454,130
seed007_pair2_B1_w8,7,2,2608021821517655181,256,137,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.04296875,True,0.989387122830081,6.4204638081558905,119
seed007_pair2_B1_w8,7,2,2608021821517655181,256,138,posthoc_without_replacement_from_real_1024_counts,0.125,0.046875,True,0.989387122830081,6.494597310268231,119
seed007_pair2_B1_w8,7,2,2608021821517655181,256,139,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.0625,True,1.5698392634309357,6.573422621771783,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,140,posthoc_without_replacement_from_real_1024_counts,0.0859375,0.03125,True,0.989387122830081,6.445575391795115,118
seed007_pair2_B1_w8,7,2,2608021821517655181,256,141,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0390625,True,0.989387122830081,6.546256143481225,123
seed007_pair2_B1_w8,7,2,2608021821517655181,256,142,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.0390625,True,1.5698392634309357,6.546065697949609,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,143,posthoc_without_replacement_from_real_1024_counts,0.109375,0.046875,True,0.989387122830081,6.608728506155831,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,144,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.02734375,True,0.989387122830081,6.55096712973329,127
seed007_pair2_B1_w8,7,2,2608021821517655181,256,145,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.05078125,True,0.989387122830081,6.5517366101143875,123
seed007_pair2_B1_w8,7,2,2608021821517655181,256,146,posthoc_without_replacement_from_real_1024_counts,0.0859375,0.046875,True,0.989387122830081,6.577812032568255,119
seed007_pair2_B1_w8,7,2,2608021821517655181,256,147,posthoc_without_replacement_from_real_1024_counts,0.09375,0.06640625,True,0.989387122830081,6.527011633267665,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,148,posthoc_without_replacement_from_real_1024_counts,0.08203125,0.03515625,True,0.989387122830081,6.494026418805797,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,149,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0390625,True,0.989387122830081,6.481699186253404,115
seed007_pair2_B1_w8,7,2,2608021821517655181,256,150,posthoc_without_replacement_from_real_1024_counts,0.08203125,0.0546875,True,0.989387122830081,6.388379690521227,118
seed007_pair2_B1_w8,7,2,2608021821517655181,256,151,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.04296875,True,0.989387122830081,6.426696836448894,117
seed007_pair2_B1_w8,7,2,2608021821517655181,256,152,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.078125,True,0.989387122830081,6.426581432148916,120
seed007_pair2_B1_w8,7,2,2608021821517655181,256,153,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.0390625,True,0.989387122830081,6.384097641627731,116
seed007_pair2_B1_w8,7,2,2608021821517655181,256,154,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.04296875,True,0.989387122830081,6.430051989127573,117
seed007_pair2_B1_w8,7,2,2608021821517655181,256,155,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.0546875,True,0.989387122830081,6.475943643481224,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,156,posthoc_without_replacement_from_real_1024_counts,0.1328125,0.046875,True,0.989387122830081,6.5533240005697255,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,157,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0546875,True,0.989387122830081,6.5471304412523885,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,158,posthoc_without_replacement_from_real_1024_counts,0.13671875,0.04296875,True,0.989387122830081,6.489852004637227,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,159,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0390625,True,0.989387122830081,6.581668907831824,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,160,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.03125,True,0.989387122830081,6.529309448245609,126
seed007_pair2_B1_w8,7,2,2608021821517655181,256,161,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.06640625,True,0.989387122830081,6.469391627843075,116
seed007_pair2_B1_w8,7,2,2608021821517655181,256,162,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.05078125,True,0.989387122830081,6.578940799493954,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,163,posthoc_without_replacement_from_real_1024_counts,0.09375,0.04296875,True,0.989387122830081,6.388650023534524,116
seed007_pair2_B1_w8,7,2,2608021821517655181,256,164,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.046875,True,0.989387122830081,6.54434097745317,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,165,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.06640625,True,0.989387122830081,6.548460279875052,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,166,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.03515625,True,0.989387122830081,6.5258931647442875,123
seed007_pair2_B1_w8,7,2,2608021821517655181,256,167,posthoc_without_replacement_from_real_1024_counts,0.125,0.05078125,True,0.989387122830081,6.697162137409933,131
seed007_pair2_B1_w8,7,2,2608021821517655181,256,168,posthoc_without_replacement_from_real_1024_counts,0.09375,0.046875,True,0.989387122830081,6.565735863729521,126
seed007_pair2_B1_w8,7,2,2608021821517655181,256,169,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.02734375,True,1.5698392634309357,6.378770554277697,115
seed007_pair2_B1_w8,7,2,2608021821517655181,256,170,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.0390625,True,0.989387122830081,6.485095870484234,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,171,posthoc_without_replacement_from_real_1024_counts,0.109375,0.04296875,True,0.989387122830081,6.5623451549771055,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,172,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.0546875,True,0.989387122830081,6.3833902278688175,120
seed007_pair2_B1_w8,7,2,2608021821517655181,256,173,posthoc_without_replacement_from_real_1024_counts,0.09375,0.03125,True,0.989387122830081,6.485975136019825,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,174,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.01171875,False,0.0,6.4799159623002085,120
seed007_pair2_B1_w8,7,2,2608021821517655181,256,175,posthoc_without_replacement_from_real_1024_counts,0.109375,0.06640625,True,0.989387122830081,6.422035635891329,120
seed007_pair2_B1_w8,7,2,2608021821517655181,256,176,posthoc_without_replacement_from_real_1024_counts,0.06640625,0.04296875,True,0.989387122830081,6.537674163100126,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,177,posthoc_without_replacement_from_real_1024_counts,0.109375,0.02734375,True,0.989387122830081,6.311258917467033,115
seed007_pair2_B1_w8,7,2,2608021821517655181,256,178,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.046875,True,0.989387122830081,6.6670824358877825,129
seed007_pair2_B1_w8,7,2,2608021821517655181,256,179,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.06640625,True,0.989387122830081,6.4863255418980685,119
seed007_pair2_B1_w8,7,2,2608021821517655181,256,180,posthoc_without_replacement_from_real_1024_counts,0.0859375,0.05078125,True,0.989387122830081,6.385284213986317,117
seed007_pair2_B1_w8,7,2,2608021821517655181,256,181,posthoc_without_replacement_from_real_1024_counts,0.06640625,0.03515625,True,0.989387122830081,6.459664186453727,121
seed007_pair2_B1_w8,7,2,2608021821517655181,256,182,posthoc_without_replacement_from_real_1024_counts,0.1171875,0.04296875,True,0.989387122830081,6.568005348537749,126
seed007_pair2_B1_w8,7,2,2608021821517655181,256,183,posthoc_without_replacement_from_real_1024_counts,0.08984375,0.0390625,True,0.989387122830081,6.514402098672235,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,184,posthoc_without_replacement_from_real_1024_counts,0.109375,0.046875,True,0.989387122830081,6.524469872176214,123
seed007_pair2_B1_w8,7,2,2608021821517655181,256,185,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0625,True,0.989387122830081,6.568852233622227,119
seed007_pair2_B1_w8,7,2,2608021821517655181,256,186,posthoc_without_replacement_from_real_1024_counts,0.12109375,0.05078125,True,0.989387122830081,6.506176499647798,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,187,posthoc_without_replacement_from_real_1024_counts,0.11328125,0.05859375,True,0.989387122830081,6.456088362807591,117
seed007_pair2_B1_w8,7,2,2608021821517655181,256,188,posthoc_without_replacement_from_real_1024_counts,0.10546875,0.06640625,True,0.989387122830081,6.5411441144937,123
seed007_pair2_B1_w8,7,2,2608021821517655181,256,189,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.0390625,True,0.989387122830081,6.652202078799281,127
seed007_pair2_B1_w8,7,2,2608021821517655181,256,190,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.05859375,True,0.989387122830081,6.485840513395732,120
seed007_pair2_B1_w8,7,2,2608021821517655181,256,191,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0703125,True,0.989387122830081,6.399253944334475,114
seed007_pair2_B1_w8,7,2,2608021821517655181,256,192,posthoc_without_replacement_from_real_1024_counts,0.09375,0.04296875,True,0.989387122830081,6.4892366101143875,114
seed007_pair2_B1_w8,7,2,2608021821517655181,256,193,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.046875,True,0.989387122830081,6.603564871852541,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,194,posthoc_without_replacement_from_real_1024_counts,0.1015625,0.0390625,True,0.989387122830081,6.585165909038616,125
seed007_pair2_B1_w8,7,2,2608021821517655181,256,195,posthoc_without_replacement_from_real_1024_counts,0.08203125,0.04296875,True,0.989387122830081,6.523208742973841,120
seed007_pair2_B1_w8,7,2,2608021821517655181,256,196,posthoc_without_replacement_from_real_1024_counts,0.12890625,0.0390625,True,0.989387122830081,6.453482763476488,118
seed007_pair2_B1_w8,7,2,2608021821517655181,256,197,posthoc_without_replacement_from_real_1024_counts,0.09375,0.046875,True,0.989387122830081,6.572704971345159,124
seed007_pair2_B1_w8,7,2,2608021821517655181,256,198,posthoc_without_replacement_from_real_1024_counts,0.125,0.0625,True,0.989387122830081,6.618361018535459,127
seed007_pair2_B1_w8,7,2,2608021821517655181,256,199,posthoc_without_replacement_from_real_1024_counts,0.09765625,0.0390625,True,0.989387122830081,6.539777395005818,122
seed007_pair2_B1_w8,7,2,2608021821517655181,256,200,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0390625,True,0.989387122830081,6.5627346096292,129
seed007_pair2_B1_w8,7,2,2608021821517655181,1024,1,exact_real_counts,0.1005859375,0.046875,True,0.989387122830081,7.0096969054250415,207
seed013_pair2_B1_w8,13,1,2608021822005823839,64,1,posthoc_without_replacement_from_real_1024_counts,0.0625,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,2,posthoc_without_replacement_from_real_1024_counts,0.0625,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,3,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,4,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.71875,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,5,posthoc_without_replacement_from_real_1024_counts,0.046875,0.015625,True,1.8455533142656009,5.71875,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,6,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.6875,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,7,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,8,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,9,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,10,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.538909765557392,50
seed013_pair2_B1_w8,13,1,2608021822005823839,64,11,posthoc_without_replacement_from_real_1024_counts,0.171875,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,12,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,1.8455533142656009,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,13,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.6875,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,14,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.663909765557392,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,15,posthoc_without_replacement_from_real_1024_counts,0.0625,0.0,False,0.0,5.75,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,16,posthoc_without_replacement_from_real_1024_counts,0.03125,0.0,False,0.0,5.675704882778696,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,17,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.675704882778696,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,18,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.84375,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,19,posthoc_without_replacement_from_real_1024_counts,0.125,0.015625,True,1.8455533142656009,5.769454882778696,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,20,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.75,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,21,posthoc_without_replacement_from_real_1024_counts,0.140625,0.015625,True,1.8455533142656009,5.675704882778696,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,22,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.84375,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,23,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,24,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,25,posthoc_without_replacement_from_real_1024_counts,0.0625,0.015625,True,1.8455533142656009,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,26,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,27,posthoc_without_replacement_from_real_1024_counts,0.1875,0.0,False,0.0,5.800704882778696,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,28,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,29,posthoc_without_replacement_from_real_1024_counts,0.0625,0.0,False,0.0,5.738204882778696,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,30,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,31,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,32,posthoc_without_replacement_from_real_1024_counts,0.015625,0.015625,True,1.8455533142656009,5.644454882778696,53
seed013_pair2_B1_w8,13,1,2608021822005823839,64,33,posthoc_without_replacement_from_real_1024_counts,0.0625,0.0,False,0.0,5.769454882778696,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,34,posthoc_without_replacement_from_real_1024_counts,0.0625,0.015625,True,1.8455533142656009,5.695159765557392,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,35,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.800704882778696,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,36,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.706954882778696,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,37,posthoc_without_replacement_from_real_1024_counts,0.125,0.015625,True,1.8455533142656009,5.84375,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,38,posthoc_without_replacement_from_real_1024_counts,0.0625,0.03125,True,1.8455533142656009,5.663909765557392,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,39,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.738204882778696,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,40,posthoc_without_replacement_from_real_1024_counts,0.046875,0.015625,True,1.8455533142656009,5.65625,53
seed013_pair2_B1_w8,13,1,2608021822005823839,64,41,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,42,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.75,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,43,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.695159765557392,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,44,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0,False,0.0,5.757659765557392,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,45,posthoc_without_replacement_from_real_1024_counts,0.0625,0.0,False,0.0,5.738204882778696,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,46,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.831954882778696,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,47,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,1.8455533142656009,5.84375,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,48,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.90625,61
seed013_pair2_B1_w8,13,1,2608021822005823839,64,49,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.75,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,50,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,51,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.65625,53
seed013_pair2_B1_w8,13,1,2608021822005823839,64,52,posthoc_without_replacement_from_real_1024_counts,0.046875,0.0,False,0.0,5.84375,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,53,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,1.8455533142656009,5.71875,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,54,posthoc_without_replacement_from_real_1024_counts,0.046875,0.046875,True,1.8455533142656009,5.632659765557392,53
seed013_pair2_B1_w8,13,1,2608021822005823839,64,55,posthoc_without_replacement_from_real_1024_counts,0.109375,0.015625,True,1.8455533142656009,5.613204882778696,52
seed013_pair2_B1_w8,13,1,2608021822005823839,64,56,posthoc_without_replacement_from_real_1024_counts,0.046875,0.015625,True,1.8455533142656009,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,57,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.738204882778696,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,58,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,59,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,60,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.675704882778696,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,61,posthoc_without_replacement_from_real_1024_counts,0.171875,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,62,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.75,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,63,posthoc_without_replacement_from_real_1024_counts,0.0625,0.015625,True,1.8455533142656009,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,64,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.875,60
seed013_pair2_B1_w8,13,1,2608021822005823839,64,65,posthoc_without_replacement_from_real_1024_counts,0.171875,0.0,False,0.0,5.6875,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,66,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,67,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,68,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.6875,54
seed013_pair2_B1_w8,13,1,2608021822005823839,64,69,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.84375,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,70,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.75,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,71,posthoc_without_replacement_from_real_1024_counts,0.109375,0.015625,True,1.8455533142656009,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,72,posthoc_without_replacement_from_real_1024_counts,0.015625,0.0,False,0.0,5.800704882778696,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,73,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.863204882778696,60
seed013_pair2_B1_w8,13,1,2608021822005823839,64,74,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.738204882778696,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,75,posthoc_without_replacement_from_real_1024_counts,0.015625,0.0,False,0.0,5.632659765557392,53
seed013_pair2_B1_w8,13,1,2608021822005823839,64,76,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,77,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.831954882778696,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,78,posthoc_without_replacement_from_real_1024_counts,0.125,0.015625,True,1.8455533142656009,5.644454882778696,53
seed013_pair2_B1_w8,13,1,2608021822005823839,64,79,posthoc_without_replacement_from_real_1024_counts,0.125,0.0,False,0.0,5.84375,59
seed013_pair2_B1_w8,13,1,2608021822005823839,64,80,posthoc_without_replacement_from_real_1024_counts,0.078125,0.0,False,0.0,5.75,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,81,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,82,posthoc_without_replacement_from_real_1024_counts,0.09375,0.0,False,0.0,5.71875,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,83,posthoc_without_replacement_from_real_1024_counts,0.109375,0.0,False,0.0,5.706954882778696,55
seed013_pair2_B1_w8,13,1,2608021822005823839,64,84,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.90625,61
seed013_pair2_B1_w8,13,1,2608021822005823839,64,85,posthoc_without_replacement_from_real_1024_counts,0.09375,0.015625,True,1.8455533142656009,5.800704882778696,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,86,posthoc_without_replacement_from_real_1024_counts,0.125,0.03125,True,1.8455533142656009,5.738204882778696,56
seed013_pair2_B1_w8,13,1,2608021822005823839,64,87,posthoc_without_replacement_from_real_1024_counts,0.15625,0.0,False,0.0,5.8125,58
seed013_pair2_B1_w8,13,1,2608021822005823839,64,88,posthoc_without_replacement_from_real_1024_counts,0.0625,0.0,False,0.0,5.644454882778696,53
seed013_pair2_B1_w8,13,1,2608021822005823839,64,89,posthoc_without_replacement_from_real_1024_counts,0.140625,0.0,False,0.0,5.78125,57
seed013_pair2_B1_w8,13,1,2608021822005823839,64,90,posthoc_without_replacement_from_real_1024_counts,0.078125,0.015625,True,1.8455533142656009,5.75,56
